match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
1,0,55,corstorm,corgator,2,west,1,11,10,1210,1200,y,wiped,25.0,8.0,0,10,0.000,0.409,8501,5012
0,1,63,armjeth,armjanus,2,west,1,10,5,1250,1200,y,wiped,18.5,9.5,0,5,0.000,0.907,7427,497
1,1,53,armham,armwar,1,east,0,10,5,1300,1350,y,wiped,33.5,9.0,0,3,0.000,0.207,10524,6625
0,1,64,corthud,corwolv,3,east,1,10,8,1400,1360,x,wiped,24.5,10.0,9,0,0.645,0.000,4214,6689
1,1,54,armjeth,corraid,0,west,0,11,6,1375,1410,y,wiped,26.0,8.5,0,6,0.000,0.915,7550,1080
0,0,57,armjeth,corwolv,1,east,0,11,8,1375,1360,y,wiped,42.5,21.0,0,5,0.000,0.593,8125,3088
1,0,56,armjeth,armjeth,0,west,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,1,65,corstorm,armflash,1,east,0,11,11,1210,1210,y,wiped,32.0,7.5,0,8,0.000,0.309,8431,6076
0,0,58,armwar,cormist,0,west,0,4,7,1080,1085,x,wiped,26.5,8.0,4,0,0.582,0.000,2722,6189
1,1,55,corgator,corraid,3,east,1,10,5,1200,1175,x,wiped,30.0,7.0,3,0,0.146,0.000,7591,10341
1,0,57,armpw,armwar,2,west,1,20,4,1080,1080,x,wiped,21.5,6.5,3,0,0.099,0.000,7068,6643
0,0,59,corraid,cormist,1,east,0,6,9,1410,1395,x,wiped,34.0,7.5,6,0,0.665,0.000,4127,8383
0,1,66,corstorm,armjanus,0,west,0,11,5,1210,1200,x,wiped,40.0,10.5,3,0,0.182,0.000,8367,5666
1,1,56,corcrash,armjanus,1,east,0,10,5,1250,1200,y,wiped,25.5,10.0,0,5,0.000,0.916,7813,460
1,0,58,armpw,armrock,0,west,0,20,9,1080,1080,x,wiped,22.0,7.0,10,0,0.199,0.000,6892,6709
0,0,60,armflash,corgator,2,west,1,11,10,1210,1200,x,wiped,30.0,6.0,3,0,0.145,0.000,7223,8576
1,1,57,corak,armjanus,0,west,0,28,5,1204,1200,y,wiped,24.0,8.0,0,4,0.000,0.245,11424,4066
0,1,67,armham,corllt,2,west,1,9,13,1170,1170,x,wiped,45.5,15.5,6,0,0.528,0.000,4346,9394
0,0,61,armjeth,corak,1,east,0,10,29,1250,1247,y,wiped,18.0,7.0,0,29,0.000,0.930,6351,603
1,0,59,armham,corgator,1,east,0,11,12,1430,1440,x,wiped,36.0,8.0,3,0,0.023,0.000,11289,10689
0,1,68,corraid,corwolv,2,west,1,5,7,1175,1190,x,wiped,26.5,10.5,5,0,0.603,0.000,4148,5512
0,0,62,armpw,armjeth,0,west,0,23,10,1242,1250,x,wiped,16.0,7.5,23,0,0.829,0.000,1517,6382
1,1,58,armart,cormist,0,west,0,8,7,1080,1085,y,wiped,41.0,8.5,0,4,0.000,0.411,5269,3839
1,0,60,corthud,armart,0,west,0,9,9,1260,1215,x,wiped,27.0,10.0,9,0,0.697,0.000,3135,5704
0,1,69,armjanus,armjanus,0,west,0,5,5,1200,1200,x,wiped,26.0,11.0,2,0,0.077,0.000,5387,6238
0,0,63,armpw,corthud,3,east,1,26,10,1404,1400,y,wiped,31.0,7.5,0,2,0.000,0.141,11183,9909
1,1,59,corthud,corgator,0,west,0,6,7,840,840,y,wiped,31.5,8.0,0,5,0.000,0.197,6885,4961
1,0,61,corak,armllt,0,west,0,28,14,1204,1190,y,wiped,34.0,9.5,0,6,0.000,0.287,8796,6436
0,1,70,armflash,corraid,1,east,0,11,5,1210,1175,y,wiped,29.5,7.5,0,2,0.000,0.007,8959,10278
0,0,64,armham,corstorm,1,east,0,11,13,1430,1430,x,wiped,35.5,10.5,8,0,0.433,0.000,6714,10908
1,1,60,armham,corraid,0,west,0,9,5,1170,1175,x,wiped,39.0,9.0,3,0,0.183,0.000,7976,10513
1,0,62,corstorm,armflash,3,east,1,11,11,1210,1210,y,wiped,29.0,7.5,0,9,0.000,0.381,8431,5247
0,1,71,corstorm,armart,3,east,1,11,9,1210,1215,x,wiped,29.0,10.0,10,0,0.707,0.000,2503,5804
1,0,63,armpw,armart,2,west,1,20,8,1080,1080,x,wiped,17.5,8.5,20,0,0.858,0.000,1103,5005
0,0,65,armham,cormist,3,east,1,6,5,780,775,x,wiped,26.5,7.5,6,0,0.660,0.000,2082,4716
0,1,72,armjeth,armflash,0,west,0,7,8,875,880,y,wiped,16.5,7.0,0,8,0.000,0.981,4465,120
1,1,61,corstorm,corstorm,1,east,0,11,11,1210,1210,x,wiped,58.5,10.0,2,0,0.130,0.000,7972,9184
1,0,64,armjeth,corstorm,1,east,0,7,8,875,880,y,wiped,26.0,9.5,0,8,0.000,0.990,4615,60
1,1,62,armham,corwolv,0,west,0,9,7,1170,1190,x,wiped,21.5,11.0,9,0,0.700,0.000,2811,5847
1,0,65,armrock,armflash,2,west,1,10,11,1200,1210,y,wiped,21.0,7.5,0,11,0.000,0.599,7393,3336
0,1,73,corak,corraid,2,west,1,33,6,1419,1410,y,wiped,29.0,7.5,0,4,0.000,0.384,10980,7676
0,0,66,armwar,armllt,3,east,1,5,16,1350,1360,x,wiped,51.5,16.0,3,0,0.410,0.000,4811,10372
1,0,66,armjeth,corthud,0,west,0,10,9,1250,1260,y,wiped,26.0,9.0,0,9,0.000,0.938,6867,646
1,1,63,armrock,cormist,0,west,0,9,7,1080,1085,x,wiped,27.5,8.0,8,0,0.521,0.000,3216,6620
0,0,67,corak,corwolv,0,west,0,28,7,1204,1190,x,wiped,17.0,8.0,28,0,0.910,0.000,728,5306
0,1,74,armflash,armflash,3,east,1,11,11,1210,1210,y,wiped,25.0,6.0,0,2,0.000,0.051,8452,7955
0,0,68,corthud,armart,3,east,1,9,9,1260,1215,x,wiped,25.0,10.0,9,0,0.737,0.000,2722,5668
1,1,64,corgator,corraid,1,east,0,10,5,1200,1175,x,wiped,35.5,7.0,2,0,0.103,0.000,7982,10406
0,1,75,corraid,corwolv,0,west,0,5,7,1175,1190,x,wiped,26.5,9.5,5,0,0.574,0.000,4414,5449
1,0,67,armrock,armrock,3,east,1,10,10,1200,1200,y,wiped,46.0,9.5,0,3,0.000,0.132,7957,6892
0,0,69,armrock,corcrash,1,east,0,10,10,1200,1250,x,wiped,31.5,9.0,10,0,0.980,0.000,152,7197
1,1,65,armrock,corcrash,3,east,1,10,10,1200,1250,x,wiped,31.0,9.5,10,0,0.927,0.000,555,7005
1,0,68,armrock,cormist,2,west,1,9,7,1080,1085,x,wiped,28.5,7.5,8,0,0.539,0.000,3092,6629
1,1,66,armflash,corwolv,3,east,1,11,7,1210,1190,x,wiped,16.5,8.0,11,0,0.944,0.000,467,5278
0,1,76,armstump,armllt,0,west,0,6,16,1350,1360,x,wiped,59.5,11.0,4,0,0.457,0.000,6009,10794
1,0,69,armpw,armpw,1,east,0,22,22,1188,1188,x,wiped,25.5,6.0,4,0,0.098,0.000,7686,8579
0,0,70,corgator,corllt,1,east,0,9,12,1080,1080,x,wiped,37.0,11.5,8,0,0.827,0.000,1364,8036
1,0,70,armrock,corak,2,west,1,10,28,1200,1204,y,wiped,24.0,7.5,0,14,0.000,0.270,7567,6692
0,0,71,armham,corcrash,2,west,1,9,9,1170,1125,x,wiped,21.5,10.0,9,0,0.983,0.000,160,6549
0,1,77,corlevlr,corllt,1,east,0,5,12,1100,1080,x,wiped,50.0,19.5,4,0,0.509,0.000,3524,9387
1,1,67,corcrash,corllt,3,east,1,10,14,1250,1260,y,wiped,68.0,13.5,0,14,0.000,1.000,6525,3
0,0,72,armpw,corstorm,3,east,1,22,11,1188,1210,x,wiped,21.0,7.5,12,0,0.159,0.000,7958,8508
1,1,68,armwar,armart,3,east,1,4,8,1080,1080,x,wiped,21.5,9.0,4,0,0.712,0.000,1929,5044
0,1,78,armwar,corstorm,0,west,0,4,10,1080,1100,x,wiped,29.0,9.0,2,0,0.352,0.000,4463,7709
1,0,71,armjeth,corcrash,1,east,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,0,73,armpw,corlevlr,2,west,1,21,5,1134,1100,y,wiped,13.0,7.5,0,5,0.000,0.683,9880,2349
1,0,72,corak,corlevlr,2,west,1,31,6,1333,1320,y,wiped,13.5,8.0,0,6,0.000,0.885,11591,1015
0,1,79,corcrash,corgator,0,west,0,10,10,1250,1200,y,wiped,17.5,7.5,0,10,0.000,0.971,6571,254
0,0,74,corlevlr,corlevlr,1,east,0,5,5,1100,1100,draw,wiped,21.5,12.0,0,0,0.000,0.000,7702,7694
1,1,69,armjeth,corwolv,0,west,0,11,8,1375,1360,y,wiped,49.5,21.5,0,6,0.000,0.634,8341,2641
1,0,73,corstorm,cormist,2,west,1,7,5,770,775,x,wiped,27.5,8.0,7,0,0.608,0.000,2080,4726
0,1,80,armham,corraid,2,west,1,9,5,1170,1175,x,wiped,36.5,9.5,4,0,0.333,0.000,6520,10537
0,0,75,armham,corraid,1,east,0,9,5,1170,1175,x,wiped,36.0,9.0,4,0,0.336,0.000,6434,10617
1,1,70,armham,corstorm,3,east,1,11,13,1430,1430,x,wiped,35.0,10.0,7,0,0.362,0.000,7600,10881
1,0,74,corak,corraid,1,east,0,33,6,1419,1410,y,wiped,26.0,7.0,0,5,0.000,0.383,10707,7704
0,1,81,corraid,corlevlr,1,east,0,5,5,1175,1100,y,wiped,18.0,9.0,0,5,0.000,0.578,10577,3118
0,0,76,armstump,armart,0,west,0,6,10,1350,1350,x,wiped,29.0,9.0,6,0,0.540,0.000,5167,6768
1,0,75,corak,corstorm,0,west,0,28,11,1204,1210,x,wiped,45.5,7.5,3,0,0.031,0.000,9579,8644
1,1,71,corstorm,armllt,1,east,0,10,13,1100,1105,x,wiped,55.0,15.0,5,0,0.369,0.000,4806,9402
1,1,72,armart,corgator,1,east,0,8,9,1080,1080,y,wiped,18.5,8.0,0,9,0.000,0.668,5059,2611
0,1,82,corcrash,cormist,0,west,0,10,8,1250,1240,y,wiped,38.5,7.5,0,8,0.000,0.953,6731,342
0,0,77,armrock,corcrash,0,west,0,10,10,1200,1250,x,wiped,28.0,9.0,10,0,0.979,0.000,157,7468
1,0,76,armjeth,armjeth,3,east,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
1,1,73,corthud,corwolv,1,east,0,10,8,1400,1360,x,wiped,23.0,10.0,10,0,0.476,0.000,6049,6686
0,1,83,armpw,cormist,1,east,0,23,8,1242,1240,x,wiped,28.0,6.0,17,0,0.366,0.000,5724,7062
0,0,78,corak,corthud,2,west,1,26,8,1118,1120,y,wiped,29.5,7.5,0,3,0.000,0.240,8600,7013
1,0,77,armpw,armjanus,2,west,1,22,5,1188,1200,x,wiped,19.0,8.0,5,0,0.191,0.000,9052,5420
1,1,74,armpw,corgator,1,east,0,20,9,1080,1080,y,wiped,35.5,6.0,0,1,0.000,0.040,7961,7409
0,1,84,armart,corgator,3,east,1,8,9,1080,1080,y,wiped,18.0,8.0,0,8,0.000,0.812,5063,1466
1,0,78,armflash,armstump,3,east,1,10,5,1100,1125,x,wiped,23.0,7.0,6,0,0.265,0.000,5662,9270
1,1,75,armstump,corlevlr,1,east,0,5,5,1125,1100,y,wiped,18.0,9.0,0,4,0.000,0.617,9423,2826
0,1,85,corthud,cormist,1,east,0,10,9,1400,1395,x,wiped,30.0,8.0,10,0,0.669,0.000,3733,8471
1,0,79,armstump,corwolv,3,east,1,6,8,1350,1360,x,wiped,29.5,9.0,6,0,0.454,0.000,6156,6292
0,0,79,armjanus,corllt,2,west,1,6,16,1440,1440,y,wiped,83.5,15.0,0,1,0.000,0.047,6406,12580
1,1,76,cormist,cormist,2,west,1,8,8,1240,1240,y,wiped,46.5,8.5,0,4,0.000,0.108,7506,6553
1,0,80,corstorm,armjanus,1,east,0,11,5,1210,1200,x,wiped,33.5,10.0,5,0,0.299,0.000,6723,5713
1,1,77,armham,armjanus,1,east,0,11,6,1430,1440,x,wiped,30.0,10.5,3,0,0.129,0.000,11438,6904
0,0,80,corstorm,corraid,0,west,0,11,5,1210,1175,y,wiped,48.0,9.0,0,3,0.000,0.134,8966,9109
1,0,81,corcrash,corwolv,3,east,1,11,8,1375,1360,y,wiped,49.5,22.0,0,6,0.000,0.636,8308,2767
0,1,86,corwolv,armllt,3,east,1,7,14,1190,1190,y,wiped,88.0,16.5,0,4,0.000,0.228,5452,8188
1,1,78,armstump,corwolv,0,west,0,6,8,1350,1360,x,wiped,26.5,9.5,5,0,0.463,0.000,6208,6328
0,0,81,armwar,corthud,3,east,1,4,8,1080,1120,y,wiped,29.0,9.0,0,4,0.000,0.277,6759,6640
1,0,82,armwar,corlevlr,2,west,1,4,5,1080,1100,y,wiped,18.0,10.0,0,3,0.000,0.546,6744,3296
1,1,79,armpw,armrock,2,west,1,20,9,1080,1080,x,wiped,20.0,7.0,15,0,0.295,0.000,5645,6713
1,0,83,armham,corwolv,1,east,0,9,7,1170,1190,x,wiped,22.5,10.5,9,0,0.623,0.000,3569,5839
0,0,82,armflash,armstump,1,east,0,10,5,1100,1125,x,wiped,27.0,7.0,4,0,0.279,0.000,5712,9262
1,1,80,armwar,armart,1,east,0,4,8,1080,1080,x,wiped,21.5,9.0,4,0,0.759,0.000,1607,5031
1,0,84,armwar,corgator,0,west,0,4,9,1080,1080,x,wiped,19.5,7.0,4,0,0.370,0.000,4120,7712
0,1,87,armjanus,corllt,0,west,0,6,16,1440,1440,x,wiped,86.0,15.0,1,0,0.006,0.000,6393,13700
1,1,81,corcrash,corraid,1,east,0,11,6,1375,1410,y,wiped,26.0,9.0,0,6,0.000,0.960,7857,497
0,0,83,corgator,armllt,3,east,1,10,14,1200,1190,x,wiped,45.0,10.5,5,0,0.375,0.000,5302,9174
1,1,82,armrock,corraid,1,east,0,10,5,1200,1175,y,wiped,40.0,8.5,0,3,0.000,0.265,7878,7757
0,1,88,corwolv,corwolv,3,east,1,7,7,1190,1190,y,wiped,46.0,14.5,0,1,0.000,0.010,6036,5783
1,0,85,corraid,armllt,1,east,0,4,11,940,935,x,wiped,55.0,12.0,2,0,0.368,0.000,5168,7580
0,1,89,corgator,corlevlr,3,east,1,11,6,1320,1320,y,wiped,13.5,8.0,0,6,0.000,0.871,9922,1136
0,0,84,corlevlr,corllt,3,east,1,5,12,1100,1080,x,wiped,57.0,19.5,2,0,0.299,0.000,5057,9385
1,0,86,armpw,corstorm,1,east,0,22,11,1188,1210,x,wiped,22.5,7.5,11,0,0.283,0.000,7126,8466
1,1,83,corstorm,armart,1,east,0,11,9,1210,1215,x,wiped,30.5,10.5,10,0,0.648,0.000,3116,5936
1,1,84,corak,corlevlr,1,east,0,31,6,1333,1320,y,wiped,15.0,8.0,0,6,0.000,0.900,11684,878
1,0,87,armjanus,corgator,1,east,0,5,10,1200,1200,y,wiped,23.0,8.0,0,3,0.000,0.092,5449,8695
0,1,90,corstorm,armstump,3,east,1,10,5,1100,1125,y,wiped,38.5,9.0,0,4,0.000,0.293,8196,6613
1,1,85,armart,corraid,2,west,1,7,4,945,940,y,wiped,25.0,9.5,0,4,0.000,0.647,4778,2952
0,0,85,corstorm,armllt,2,west,1,10,13,1100,1105,x,wiped,61.0,15.5,5,0,0.269,0.000,5688,9268
1,0,88,armjeth,cormist,1,east,0,10,8,1250,1240,y,wiped,36.0,7.5,0,8,0.000,0.950,6652,371
0,1,91,armham,corllt,1,east,0,9,13,1170,1170,x,wiped,44.0,15.5,7,0,0.536,0.000,4250,9372
1,0,89,armpw,corcrash,1,east,0,23,10,1242,1250,x,wiped,15.0,8.0,23,0,0.818,0.000,1624,6462
0,0,86,armwar,corstorm,3,east,1,4,10,1080,1100,x,wiped,36.0,9.0,2,0,0.191,0.000,5554,7734
1,1,86,corak,armllt,3,east,1,28,14,1204,1190,y,wiped,53.0,9.5,0,2,0.000,0.117,8893,7963
0,1,92,armham,armwar,2,west,1,10,5,1300,1350,x,wiped,36.0,9.0,3,0,0.131,0.000,9108,8491
1,0,90,corak,corthud,1,east,0,26,8,1118,1120,y,wiped,29.5,7.5,0,2,0.000,0.247,8924,6950
0,0,87,corstorm,corraid,3,east,1,11,5,1210,1175,y,wiped,39.0,9.0,0,5,0.000,0.249,8946,7752
1,1,87,corthud,cormist,2,west,1,10,9,1400,1395,x,wiped,29.0,8.0,10,0,0.663,0.000,3802,8473
1,0,91,armrock,armwar,1,east,0,9,4,1080,1080,y,wiped,26.0,8.5,0,4,0.000,0.421,6741,3783
0,1,93,armrock,armrock,1,east,0,10,10,1200,1200,x,wiped,45.0,9.5,4,0,0.320,0.000,5357,7991
0,0,88,armjeth,armjanus,0,west,0,10,5,1250,1200,y,wiped,25.0,10.0,0,5,0.000,0.996,7443,21
1,1,88,armwar,armwar,1,east,0,4,4,1080,1080,y,wiped,24.0,9.0,0,3,0.000,0.010,6601,6538
1,0,92,armflash,corwolv,0,west,0,11,7,1210,1190,x,wiped,18.5,8.0,11,0,0.956,0.000,368,5285
1,1,89,armwar,armwar,3,east,1,4,4,1080,1080,y,wiped,23.0,9.0,0,3,0.000,0.018,6611,6475
0,0,89,armjeth,cormist,2,west,1,10,8,1250,1240,y,wiped,37.5,7.0,0,8,0.000,0.966,6597,247
0,1,94,corthud,corraid,1,east,0,10,6,1400,1410,x,wiped,48.0,9.0,2,0,0.086,0.000,10902,12723
0,1,95,corcrash,cormist,2,west,1,10,8,1250,1240,y,wiped,36.5,7.5,0,8,0.000,0.961,6728,282
1,0,93,cormist,corllt,3,east,1,7,12,1085,1080,x,wiped,75.0,13.5,7,0,1.000,0.000,0,8334
1,1,90,armwar,armllt,2,west,1,5,16,1350,1360,x,wiped,51.5,16.5,4,0,0.404,0.000,4844,10368
0,0,90,armjeth,armjeth,2,west,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,1,96,corthud,corcrash,3,east,1,9,10,1260,1250,x,wiped,21.0,9.0,9,0,0.979,0.000,221,6873
1,1,91,armstump,cormist,0,west,0,5,7,1125,1085,x,wiped,30.0,7.0,5,0,0.683,0.000,2912,6427
0,0,91,corak,cormist,0,west,0,29,8,1247,1240,x,wiped,32.5,7.0,17,0,0.317,0.000,5983,7125
1,0,94,corthud,corthud,3,east,1,9,9,1260,1260,y,wiped,54.0,10.0,0,1,0.000,0.000,10655,10606
0,1,97,corstorm,corlevlr,1,east,0,10,5,1100,1100,y,wiped,25.0,10.5,0,5,0.000,0.558,8497,3235
1,0,95,armpw,corcrash,3,east,1,23,10,1242,1250,x,wiped,15.0,7.5,23,0,0.831,0.000,1519,6461
0,1,98,armwar,armflash,3,east,1,4,10,1080,1100,x,wiped,19.5,6.5,4,0,0.301,0.000,4597,7724
1,1,92,corstorm,armjanus,2,west,1,11,5,1210,1200,x,wiped,41.0,10.5,2,0,0.113,0.000,8766,5532
0,0,92,armart,armart,2,west,1,9,9,1215,1215,y,wiped,57.0,14.0,0,2,0.000,0.222,6312,5016
1,1,93,corgator,cormist,0,west,0,9,7,1080,1085,x,wiped,21.0,7.0,9,0,0.650,0.000,2645,6191
0,1,99,armpw,armham,1,east,0,24,10,1296,1300,x,wiped,38.0,7.5,2,0,0.020,0.000,10317,10491
1,0,96,corwolv,armllt,1,east,0,7,14,1190,1190,y,wiped,73.5,16.5,0,8,0.000,0.479,5356,5484
1,1,94,armstump,corllt,3,east,1,6,15,1350,1350,x,wiped,47.0,11.0,5,0,0.534,0.000,5132,10823
0,0,93,armjeth,armart,1,east,0,10,9,1250,1215,y,wiped,67.5,18.5,0,5,0.000,0.438,7300,3494
0,1,100,corraid,corllt,1,east,0,5,13,1175,1170,x,wiped,52.0,11.5,4,0,0.480,0.000,5306,9408
1,0,97,armpw,armart,3,east,1,20,8,1080,1080,x,wiped,17.0,8.0,20,0,0.829,0.000,1323,4991
1,1,95,corlevlr,cormist,3,east,1,5,7,1100,1085,x,wiped,21.0,9.0,5,0,0.699,0.000,2150,6548
0,0,94,armflash,armflash,1,east,0,11,11,1210,1210,x,wiped,25.0,6.0,3,0,0.078,0.000,7732,8415
1,0,98,armham,corwolv,2,west,1,9,7,1170,1190,x,wiped,21.5,11.0,9,0,0.741,0.000,2430,5870
0,1,101,cormist,armllt,0,west,0,6,11,930,935,x,wiped,59.5,14.0,6,0,1.000,0.000,0,7093
0,0,95,corcrash,corcrash,3,east,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
1,0,99,corthud,armstump,2,west,1,8,5,1120,1125,x,wiped,36.0,8.5,3,0,0.294,0.000,6711,9503
0,1,102,corthud,corlevlr,0,west,0,8,5,1120,1100,y,wiped,23.5,11.0,0,4,0.000,0.483,9705,3763
0,0,96,corstorm,armart,0,west,0,11,9,1210,1215,x,wiped,29.5,10.0,11,0,0.664,0.000,2911,6026
1,0,100,armwar,armflash,1,east,0,4,10,1080,1100,x,wiped,17.0,6.5,3,0,0.323,0.000,4449,7672
1,1,96,corwolv,corllt,1,east,0,8,15,1360,1350,y,wiped,85.0,16.0,0,7,0.000,0.399,6193,6979
0,1,103,corlevlr,armllt,2,west,1,5,13,1100,1105,x,wiped,47.5,19.5,4,0,0.378,0.000,4429,10053
1,0,101,corak,armart,3,east,1,28,9,1204,1215,x,wiped,21.5,7.5,24,0,0.544,0.000,3920,5658
0,0,97,armjeth,corcrash,0,west,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
1,1,97,corcrash,corcrash,2,west,1,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
0,1,104,armjeth,armart,3,east,1,10,9,1250,1215,y,wiped,49.0,18.5,0,6,0.000,0.568,7141,2649
1,0,102,armrock,armjanus,3,east,1,10,5,1200,1200,y,wiped,40.5,10.5,0,1,0.000,0.129,8319,4797
0,0,98,armpw,armrock,1,east,0,20,9,1080,1080,x,wiped,19.5,7.5,13,0,0.350,0.000,5551,6694
1,1,98,armpw,corcrash,0,west,0,23,10,1242,1250,x,wiped,15.0,7.5,23,0,0.778,0.000,1978,6440
0,0,99,corstorm,cormist,1,east,0,7,5,770,775,x,wiped,28.0,7.5,7,0,0.632,0.000,1955,4778
0,1,105,armjeth,corllt,2,west,1,10,14,1250,1260,y,wiped,68.0,13.0,0,14,0.000,1.000,6373,2
0,0,100,armpw,armstump,0,west,0,21,5,1134,1125,x,wiped,23.5,7.0,4,0,0.121,0.000,7820,9313
1,1,99,armwar,corllt,3,east,1,4,12,1080,1080,x,wiped,41.0,17.5,4,0,1.000,0.000,0,7918
1,0,103,armjeth,armllt,3,east,1,10,15,1250,1275,y,wiped,63.0,14.0,0,15,0.000,0.999,6396,8
0,1,106,corak,corraid,3,east,1,33,6,1419,1410,y,wiped,26.0,7.0,0,6,0.000,0.385,10717,7641
0,0,101,armwar,cormist,3,east,1,4,7,1080,1085,x,wiped,28.0,8.0,4,0,0.591,0.000,2657,6200
1,1,100,armpw,armham,3,east,1,24,10,1296,1300,y,wiped,25.0,8.5,0,3,0.000,0.217,10192,8178
0,1,107,armham,armjanus,3,east,1,11,6,1430,1440,x,wiped,23.5,10.5,5,0,0.344,0.000,8300,6902
0,0,102,armjanus,armart,1,east,0,5,9,1200,1215,x,wiped,33.5,11.0,5,0,0.435,0.000,3080,6704
0,1,108,armwar,armart,0,west,0,4,8,1080,1080,x,wiped,21.5,9.0,4,0,0.828,0.000,1149,5027
1,0,104,armjeth,corllt,0,west,0,10,14,1250,1260,y,wiped,59.0,13.5,0,14,0.000,0.951,6389,459
1,1,101,corak,corllt,1,east,0,27,13,1161,1170,y,wiped,45.5,11.0,0,2,0.000,0.050,10036,8128
0,1,109,armwar,armflash,2,west,1,4,10,1080,1100,x,wiped,17.0,6.5,4,0,0.315,0.000,4495,7630
0,0,103,armpw,corllt,2,west,1,20,12,1080,1080,y,wiped,35.5,9.5,0,3,0.000,0.181,8005,6687
1,0,105,armwar,corcrash,1,east,0,5,11,1350,1375,x,wiped,19.5,8.5,5,0,0.998,0.000,16,7162
0,1,110,corraid,corraid,1,east,0,5,5,1175,1175,x,wiped,35.5,8.5,4,0,0.243,0.000,7863,10571
1,1,102,corlevlr,corwolv,1,east,0,6,8,1320,1360,x,wiped,20.5,12.0,6,0,0.722,0.000,2480,6847
0,0,104,corwolv,corwolv,1,east,0,7,7,1190,1190,y,wiped,62.5,14.5,0,1,0.000,0.002,6068,6093
1,0,106,armham,corstorm,2,west,1,11,13,1430,1430,x,wiped,37.0,10.0,6,0,0.328,0.000,7992,10886
1,1,103,armrock,corak,1,east,0,10,28,1200,1204,y,wiped,26.5,7.5,0,10,0.000,0.202,7564,7408
0,1,111,corlevlr,corllt,0,west,0,5,12,1100,1080,x,wiped,61.0,19.5,3,0,0.264,0.000,5299,9662
0,0,105,corstorm,armllt,0,west,0,10,13,1100,1105,x,wiped,47.0,18.5,9,0,0.894,0.000,846,8998
0,1,112,armwar,corgator,1,east,0,4,9,1080,1080,x,wiped,20.0,7.0,3,0,0.359,0.000,4213,7714
1,1,104,armstump,armjanus,0,west,0,5,5,1125,1200,y,wiped,25.5,9.5,0,3,0.000,0.203,10116,4373
0,0,106,corak,corraid,0,west,0,33,6,1419,1410,y,wiped,33.5,7.0,0,3,0.000,0.218,11152,9828
1,0,107,cormist,armllt,2,west,1,6,11,930,935,x,wiped,57.5,13.5,6,0,1.000,0.000,0,7026
0,1,113,corgator,corllt,2,west,1,9,12,1080,1080,x,wiped,39.5,10.0,6,0,0.432,0.000,4258,8178
0,0,107,corgator,cormist,1,east,0,9,7,1080,1085,x,wiped,20.5,7.0,9,0,0.668,0.000,2512,6179
1,1,105,corgator,corraid,2,west,1,10,5,1200,1175,x,wiped,31.0,7.0,3,0,0.234,0.000,6763,10331
1,0,108,armflash,cormist,1,east,0,7,5,770,775,x,wiped,19.0,6.5,7,0,0.782,0.000,1156,4359
0,0,108,armflash,corlevlr,2,west,1,10,5,1100,1100,y,wiped,13.5,7.5,0,5,0.000,0.846,8129,1144
1,1,106,armflash,cormist,3,east,1,7,5,770,775,x,wiped,18.5,6.5,7,0,0.718,0.000,1494,4380
0,1,114,corstorm,armstump,0,west,0,10,5,1100,1125,y,wiped,40.5,9.0,0,3,0.000,0.167,8196,7880
1,1,107,armpw,armstump,2,west,1,21,5,1134,1125,x,wiped,24.5,7.5,4,0,0.119,0.000,7658,9382
1,0,109,corraid,corllt,0,west,0,5,13,1175,1170,x,wiped,47.0,11.5,4,0,0.511,0.000,4982,9435
1,1,108,armart,corlevlr,0,west,0,8,5,1080,1100,y,wiped,17.5,10.5,0,5,0.000,0.837,5712,1232
0,1,115,corgator,corllt,0,west,0,9,12,1080,1080,x,wiped,53.5,10.0,3,0,0.242,0.000,5799,8279
1,0,110,armjanus,corgator,3,east,1,5,10,1200,1200,x,wiped,31.0,8.0,2,0,0.153,0.000,4591,9696
0,0,109,corcrash,armllt,3,east,1,10,15,1250,1275,y,wiped,89.5,13.5,0,15,0.000,0.999,6491,6
1,1,109,armpw,armpw,3,east,1,22,22,1188,1188,x,wiped,24.5,6.0,4,0,0.108,0.000,7627,8602
0,1,116,corlevlr,cormist,2,west,1,5,7,1100,1085,x,wiped,22.5,9.0,5,0,0.708,0.000,2087,6754
1,0,111,corak,armflash,1,east,0,28,11,1204,1210,y,wiped,26.5,6.0,0,5,0.000,0.177,8306,6889
0,0,110,armjeth,corthud,1,east,0,10,9,1250,1260,y,wiped,24.0,9.5,0,9,0.000,0.997,7109,32
1,0,112,armham,corak,2,west,1,9,27,1170,1161,x,wiped,27.0,7.5,3,0,0.281,0.000,6804,9113
