match,site,sequence,x,y,rep,x_end,x_team,n_x,n_y,metal_x,metal_y,winner,reason,seconds,contact_seconds,survivors_x,survivors_y,value_left_x,value_left_y,damage_taken_x,damage_taken_y
4,0,16,armrock,corgator,5,east,0,10,10,1200,1200,y,wiped,21.0,7.5,0,9,0.000,0.527,7459,3999
4,1,15,armflea,armllt,0,west,0,57,14,1197,1190,y,wiped,15.0,6.5,0,12,0.000,0.635,5039,3416
5,1,9,corstorm,corraid,6,west,1,11,5,1210,1175,y,wiped,41.5,10.0,0,3,0.000,0.276,9042,7487
5,0,9,armpw,armrock,5,east,0,20,9,1080,1080,x,wiped,25.0,7.5,4,0,0.047,0.000,8275,6794
5,0,10,corfav,armllt,5,east,0,46,14,1196,1190,y,wiped,14.0,6.0,0,12,0.000,0.656,5830,3259
5,1,10,armwar,corgator,5,east,0,4,9,1080,1080,x,wiped,20.5,7.5,3,0,0.311,0.000,4520,7751
4,1,16,armstump,armart,3,east,1,6,10,1350,1350,x,wiped,30.5,9.5,4,0,0.427,0.000,6595,6837
5,1,11,armham,armstump,1,east,0,7,4,910,900,x,wiped,31.0,9.0,3,0,0.377,0.000,4664,7563
4,0,17,armart,armart,4,west,0,9,9,1215,1215,x,wiped,57.5,14.5,1,0,0.021,0.000,6166,6051
5,1,12,armfav,corgator,0,west,0,39,10,1209,1200,y,wiped,11.5,4.5,0,10,0.000,0.549,4752,3838
5,0,11,corcrash,corcrash,5,east,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
4,1,17,armham,corllt,3,east,1,9,13,1170,1170,x,wiped,37.0,15.5,7,0,0.599,0.000,3648,9423
4,0,18,corstorm,corcrash,5,east,0,8,7,880,875,x,wiped,25.0,10.5,8,0,0.863,0.000,857,4954
5,1,13,armflea,armart,6,west,1,58,9,1218,1215,x,wiped,20.5,6.5,25,0,0.279,0.000,3476,5660
5,0,12,armrock,armstump,4,west,0,11,6,1320,1350,y,wiped,30.5,9.0,0,6,0.000,0.282,8610,7944
5,1,14,armjeth,corlevlr,6,west,1,7,4,875,880,y,wiped,13.0,9.5,0,4,0.000,1.000,5207,0
4,1,18,corcrash,cormist,0,west,0,10,8,1250,1240,y,wiped,39.0,7.5,0,8,0.000,0.830,6899,1225
5,0,13,armfav,corfav,3,east,1,38,45,1178,1170,y,wiped,22.0,4.0,0,11,0.000,0.157,4279,3723
4,0,19,corthud,armllt,1,east,0,9,15,1260,1275,x,wiped,35.5,16.0,7,0,0.624,0.000,3772,10295
5,1,15,armart,corfav,6,west,1,9,47,1215,1222,y,wiped,16.5,5.5,0,23,0.000,0.316,5637,4594
5,0,14,armham,corlevlr,7,east,1,10,6,1300,1320,y,wiped,19.5,11.0,0,5,0.000,0.666,11098,3051
5,1,16,corlevlr,corwolv,4,west,0,6,8,1320,1360,x,wiped,15.5,11.5,6,0,1.000,0.000,0,6600
4,0,20,armstump,armllt,3,east,1,6,16,1350,1360,x,wiped,31.0,13.5,6,0,1.000,0.000,0,10672
5,0,15,armpw,armflea,5,east,0,22,57,1188,1197,x,wiped,14.5,6.0,10,0,0.208,0.000,6763,3835
4,1,19,armstump,corllt,2,west,1,6,15,1350,1350,x,wiped,41.5,11.5,4,0,0.566,0.000,4759,10783
5,1,17,armpw,corcrash,4,west,0,23,10,1242,1250,x,wiped,16.0,7.0,23,0,0.778,0.000,1974,6469
5,0,16,armstump,armjanus,5,east,0,5,5,1125,1200,y,wiped,18.5,10.5,0,4,0.000,0.457,9867,3010
4,1,20,armstump,armfav,1,east,0,5,36,1125,1116,x,wiped,19.5,5.0,4,0,0.165,0.000,7821,5947
4,0,21,armham,armjanus,2,west,1,11,6,1430,1440,y,wiped,26.5,10.5,0,2,0.000,0.203,12585,5423
5,1,18,armham,armfav,0,west,0,9,38,1170,1178,x,wiped,13.0,5.5,9,0,0.601,0.000,3737,6393
5,0,17,armflash,armllt,2,west,1,10,13,1100,1105,x,wiped,24.5,8.5,5,0,0.343,0.000,4943,8427
4,1,21,armwar,corgator,3,east,1,4,9,1080,1080,x,wiped,25.0,7.0,2,0,0.289,0.000,4691,7743
5,1,19,armwar,armjanus,3,east,1,5,6,1350,1440,y,wiped,26.5,9.0,0,1,0.000,0.117,8892,5753
4,0,22,armrock,armfav,3,east,1,10,39,1200,1209,y,wiped,35.0,5.0,0,2,0.000,0.043,7548,7288
5,0,18,armwar,corlevlr,6,west,1,4,5,1080,1100,y,wiped,16.5,10.5,0,5,0.000,0.671,6714,2382
5,1,20,armflea,armjanus,3,east,1,57,5,1197,1200,y,wiped,15.0,6.5,0,5,0.000,0.529,12456,2569
4,0,23,corgator,corlevlr,4,west,0,11,6,1320,1320,y,wiped,12.0,8.5,0,6,0.000,0.948,9795,462
5,0,19,armham,corcrash,7,east,1,9,9,1170,1125,x,wiped,21.5,9.5,9,0,0.861,0.000,1329,6205
4,1,22,corstorm,corraid,5,east,0,11,5,1210,1175,y,wiped,43.5,8.5,0,2,0.000,0.128,9164,9076
4,0,24,corak,armjanus,5,east,0,28,5,1204,1200,y,wiped,16.5,7.5,0,5,0.000,0.664,10805,1814
5,0,20,armflea,armjanus,7,east,1,57,5,1197,1200,x,wiped,27.5,6.5,3,0,0.040,0.000,10828,5415
5,1,21,corcrash,armart,4,west,0,10,9,1250,1215,y,wiped,53.0,18.5,0,4,0.000,0.260,7527,4476
4,1,23,armrock,armham,7,east,1,12,11,1440,1430,y,wiped,35.0,10.0,0,6,0.000,0.298,9817,8305
4,0,25,armrock,armflea,4,west,0,10,57,1200,1197,y,wiped,25.0,5.5,0,9,0.000,0.115,7523,6765
4,0,26,corcrash,corlevlr,0,west,0,7,4,875,880,y,wiped,13.5,10.0,0,4,0.000,1.000,5077,0
5,1,22,armham,corcrash,2,west,1,9,9,1170,1125,x,wiped,19.5,9.5,9,0,0.889,0.000,1055,6250
4,1,24,corstorm,corthud,0,west,0,10,8,1100,1120,y,wiped,29.5,10.0,0,7,0.000,0.357,8351,5971
5,0,21,armfav,armfav,6,west,1,39,39,1209,1209,y,wiped,30.5,4.0,0,2,0.000,0.025,4387,4293
4,0,27,corak,armllt,6,west,1,28,14,1204,1190,y,wiped,24.0,9.5,0,6,0.000,0.206,8883,7172
4,1,25,armpw,corstorm,6,west,1,22,11,1188,1210,y,wiped,22.5,7.5,0,7,0.000,0.483,9807,4415
5,1,23,armjeth,corthud,0,west,0,10,9,1250,1260,y,wiped,25.0,9.0,0,9,0.000,0.895,6933,1091
5,0,22,armstump,armstump,5,east,0,5,5,1125,1125,x,wiped,37.5,8.0,1,0,0.165,0.000,7906,9481
4,0,28,corgator,corraid,1,east,0,10,5,1200,1175,x,wiped,36.0,7.0,2,0,0.097,0.000,8173,10403
4,1,26,cormist,armllt,1,east,0,6,11,930,935,x,wiped,48.0,13.5,6,0,1.000,0.000,0,7155
4,0,29,corlevlr,corlevlr,1,east,0,5,5,1100,1100,draw,wiped,23.0,12.0,0,0,0.000,0.000,7833,7744
5,1,24,corstorm,corgator,1,east,0,11,10,1210,1200,y,wiped,38.0,8.0,0,6,0.000,0.262,8530,6588
5,0,23,corthud,corwolv,5,east,0,10,8,1400,1360,x,wiped,22.5,10.0,8,0,0.456,0.000,6395,6663
4,1,27,armwar,corwolv,3,east,1,5,8,1350,1360,x,wiped,21.0,9.5,5,0,0.535,0.000,3829,6139
5,0,24,corlevlr,corfav,3,east,1,5,42,1100,1092,x,wiped,10.0,5.5,5,0,0.690,0.000,2274,7828
4,0,30,corwolv,corllt,3,east,1,8,15,1360,1350,x,wiped,54.5,16.0,3,0,0.236,0.000,4699,11675
5,1,25,corgator,corgator,0,west,0,10,10,1200,1200,y,wiped,31.0,6.5,0,1,0.000,0.065,8641,8055
4,1,28,armrock,corllt,3,east,1,9,12,1080,1080,x,wiped,35.5,15.5,8,0,0.833,0.000,1114,8852
5,0,25,corfav,corfav,0,west,0,46,46,1196,1196,x,wiped,25.5,4.0,5,0,0.036,0.000,4275,4482
4,0,31,armwar,corthud,5,east,0,4,8,1080,1120,y,wiped,28.5,9.0,0,3,0.000,0.278,6722,6622
4,1,29,armstump,corfav,3,east,1,5,43,1125,1118,x,wiped,18.0,5.0,4,0,0.407,0.000,5595,5551
5,1,26,corcrash,corgator,7,east,1,10,10,1250,1200,y,wiped,22.0,7.5,0,10,0.000,0.893,6596,919
5,0,26,corgator,corgator,6,west,1,10,10,1200,1200,x,wiped,23.0,6.5,3,0,0.128,0.000,7501,8617
4,1,30,armjeth,corgator,1,east,0,10,10,1250,1200,y,wiped,24.0,7.5,0,10,0.000,0.872,6418,1097
5,1,27,armstump,armart,1,east,0,6,10,1350,1350,x,wiped,27.0,9.0,6,0,0.367,0.000,7160,6856
4,0,32,corstorm,corraid,2,west,1,11,5,1210,1175,y,wiped,34.5,8.0,0,4,0.000,0.417,8989,6118
5,0,27,armwar,armfav,7,east,1,4,35,1080,1085,x,wiped,12.5,5.0,4,0,0.606,0.000,2607,4059
4,1,31,corlevlr,corwolv,2,west,1,6,8,1320,1360,x,wiped,15.0,11.0,6,0,1.000,0.000,0,6750
4,0,33,corfav,corllt,6,west,1,45,13,1170,1170,y,wiped,15.0,6.0,0,11,0.000,0.645,5989,3221
5,1,28,corlevlr,corllt,6,west,1,5,12,1100,1080,x,wiped,32.0,19.0,3,0,0.529,0.000,3353,8825
5,0,28,corthud,cormist,2,west,1,10,9,1400,1395,x,wiped,28.5,8.0,10,0,0.682,0.000,3576,8455
4,1,32,armham,corwolv,4,west,0,9,7,1170,1190,x,wiped,24.0,12.0,8,0,0.407,0.000,5621,5862
5,1,29,armflea,corlevlr,5,east,0,52,5,1092,1100,y,wiped,9.5,6.0,0,5,0.000,0.752,9730,1822
4,0,34,armpw,cormist,3,east,1,23,8,1242,1240,x,wiped,37.0,6.5,9,0,0.210,0.000,7312,7115
4,1,33,corcrash,cormist,1,east,0,10,8,1250,1240,y,wiped,41.5,7.5,0,8,0.000,0.845,6715,1106
5,1,30,corstorm,armflash,0,west,0,11,11,1210,1210,y,wiped,29.5,7.0,0,5,0.000,0.236,8494,6554
4,0,35,armwar,corthud,2,west,1,4,8,1080,1120,y,wiped,31.5,10.0,0,2,0.000,0.222,6785,7167
5,0,29,corwolv,armllt,3,east,1,7,14,1190,1190,y,wiped,59.0,16.0,0,9,0.000,0.234,5390,7490
5,1,31,corgator,corwolv,6,west,1,10,7,1200,1190,x,wiped,17.0,8.0,10,0,0.749,0.000,2148,5355
5,0,30,corgator,corlevlr,0,west,0,11,6,1320,1320,y,wiped,14.0,8.5,0,6,0.000,0.838,9834,1420
4,1,34,cormist,corfav,0,west,0,8,48,1240,1248,y,wiped,34.0,5.0,0,5,0.000,0.060,7161,5359
4,0,36,armflash,armflash,2,west,1,11,11,1210,1210,x,wiped,25.5,6.0,3,0,0.121,0.000,7311,8384
5,1,32,corlevlr,corwolv,5,east,0,6,8,1320,1360,x,wiped,14.5,10.5,6,0,1.000,0.000,0,6826
5,0,31,armwar,corfav,2,west,1,5,52,1350,1352,x,wiped,12.5,5.0,5,0,0.631,0.000,3060,5386
4,0,37,corlevlr,corllt,3,east,1,5,12,1100,1080,x,wiped,29.5,18.5,4,0,0.554,0.000,3148,8853
5,1,33,armstump,corgator,0,west,0,6,11,1350,1320,x,wiped,31.5,7.0,2,0,0.210,0.000,8823,9749
4,1,35,armjeth,corwolv,5,east,0,11,8,1375,1360,y,wiped,55.5,21.0,0,2,0.000,0.218,8261,5999
5,0,32,armham,corgator,4,west,0,11,12,1430,1440,y,wiped,37.5,8.0,0,3,0.000,0.060,11607,10049
4,0,38,armflea,corstorm,7,east,1,58,11,1218,1210,y,wiped,21.0,5.5,0,6,0.000,0.346,8246,5622
5,1,34,armpw,armart,6,west,1,20,8,1080,1080,x,wiped,23.0,8.0,19,0,0.532,0.000,3667,5013
5,0,33,corak,corlevlr,5,east,0,31,6,1333,1320,y,wiped,12.0,8.0,0,6,0.000,0.942,11508,507
5,1,35,armflash,corfav,2,west,1,11,47,1210,1222,x,wiped,11.0,5.0,10,0,0.579,0.000,3509,4530
5,0,34,corcrash,armjanus,6,west,1,10,5,1250,1200,y,wiped,18.0,10.5,0,5,0.000,0.496,7359,2761
4,0,39,corstorm,armjanus,5,east,0,11,5,1210,1200,y,wiped,33.0,10.5,0,3,0.000,0.199,9953,4318
4,1,36,cormist,corllt,1,east,0,7,12,1085,1080,x,wiped,43.5,13.5,7,0,1.000,0.000,0,8142
5,1,36,armjeth,corgator,4,west,0,10,10,1250,1200,y,wiped,23.5,7.5,0,10,0.000,0.837,6506,1384
4,1,37,armflea,corwolv,0,west,0,57,7,1197,1190,x,wiped,17.0,6.5,28,0,0.371,0.000,2678,5302
4,0,40,armflash,armllt,7,east,1,10,13,1100,1105,x,wiped,28.0,8.5,4,0,0.270,0.000,5471,8617
5,0,35,cormist,armllt,3,east,1,6,11,930,935,x,wiped,46.5,13.5,6,0,1.000,0.000,0,7128
5,1,37,corstorm,cormist,4,west,0,7,5,770,775,x,wiped,27.5,8.0,6,0,0.541,0.000,2497,4715
5,0,36,corgator,corlevlr,1,east,0,11,6,1320,1320,y,wiped,13.5,8.0,0,6,0.000,0.984,9801,140
4,1,38,armrock,cormist,1,east,0,9,7,1080,1085,x,wiped,31.0,7.5,6,0,0.510,0.000,3373,6605
4,0,41,armpw,armrock,3,east,1,20,9,1080,1080,x,wiped,33.0,7.5,2,0,0.044,0.000,8479,6831
5,1,38,corcrash,corfav,3,east,1,10,48,1250,1248,y,wiped,30.0,6.0,0,43,0.000,0.765,6455,1064
5,0,37,armwar,corllt,2,west,1,4,12,1080,1080,x,wiped,39.0,16.0,2,0,0.390,0.000,3941,8176
4,1,39,armjeth,cormist,0,west,0,10,8,1250,1240,y,wiped,37.0,7.5,0,8,0.000,0.827,6815,1248
5,1,39,armflea,armart,3,east,1,58,9,1218,1215,x,wiped,18.5,7.0,39,0,0.468,0.000,2091,5649
4,0,42,armrock,corraid,1,east,0,10,5,1200,1175,y,wiped,41.5,8.5,0,3,0.000,0.342,7781,6910
5,0,38,armpw,armrock,6,west,1,20,9,1080,1080,x,wiped,21.0,7.0,8,0,0.157,0.000,7143,6755
5,1,40,armstump,armjanus,7,east,1,5,5,1125,1200,y,wiped,17.5,9.5,0,4,0.000,0.422,9996,3203
4,1,40,armjeth,armfav,4,west,0,10,40,1250,1240,y,wiped,31.0,5.0,0,40,0.000,0.838,6346,709
5,1,41,armpw,corlevlr,2,west,1,21,5,1134,1100,y,wiped,12.5,7.5,0,5,0.000,0.886,10125,856
4,0,43,corstorm,corthud,2,west,1,10,8,1100,1120,y,wiped,33.0,11.0,0,6,0.000,0.319,8372,6271
5,0,39,armjeth,armflea,4,west,0,10,60,1250,1260,y,wiped,28.0,6.0,0,44,0.000,0.571,6347,1710
4,1,41,armflea,corlevlr,2,west,1,52,5,1092,1100,y,wiped,10.0,6.0,0,5,0.000,0.895,8923,790
5,1,42,armflea,armllt,4,west,0,57,14,1197,1190,y,wiped,16.0,6.5,0,11,0.000,0.555,5098,4020
4,0,44,armjanus,corgator,5,east,0,5,10,1200,1200,x,wiped,16.5,8.0,5,0,0.732,0.000,1465,9311
5,0,40,armfav,corgator,4,west,0,39,10,1209,1200,y,wiped,15.0,4.5,0,9,0.000,0.486,4803,4368
4,1,42,armpw,armham,0,west,0,24,10,1296,1300,y,wiped,19.5,7.5,0,6,0.000,0.440,9960,5888
5,1,43,armflea,armart,5,east,0,58,9,1218,1215,x,wiped,16.0,6.5,28,0,0.331,0.000,2899,5628
4,0,45,armstump,corfav,6,west,1,5,43,1125,1118,x,wiped,18.5,5.5,5,0,0.303,0.000,6480,5972
5,0,41,armpw,corraid,1,east,0,26,6,1404,1410,y,wiped,21.0,7.0,0,6,0.000,0.568,10968,5358
5,1,44,corthud,armart,3,east,1,9,9,1260,1215,x,wiped,22.0,10.0,9,0,0.686,0.000,3271,5787
5,0,42,armpw,armjeth,7,east,1,23,10,1242,1250,x,wiped,17.5,7.0,23,0,0.731,0.000,2382,6354
4,0,46,armwar,corwolv,6,west,1,5,8,1350,1360,x,wiped,20.5,9.5,5,0,0.636,0.000,3013,6097
4,1,43,corstorm,corraid,7,east,1,11,5,1210,1175,y,wiped,46.5,9.0,0,2,0.000,0.138,9142,9036
4,1,44,corak,armjanus,7,east,1,28,5,1204,1200,y,wiped,23.5,7.5,0,3,0.000,0.331,11414,3621
5,1,45,corthud,cormist,6,west,1,10,9,1400,1395,x,wiped,29.5,8.0,10,0,0.691,0.000,3467,8498
5,0,43,corak,corraid,1,east,0,33,6,1419,1410,y,wiped,24.0,7.0,0,5,0.000,0.546,10862,5661
4,0,47,armjeth,armllt,0,west,0,10,15,1250,1275,y,wiped,53.0,13.0,0,15,0.000,0.973,6421,259
4,1,45,armstump,armfav,3,east,1,5,36,1125,1116,x,wiped,22.0,6.0,4,0,0.333,0.000,6235,6119
5,1,46,armwar,corcrash,3,east,1,5,11,1350,1375,x,wiped,20.5,8.5,5,0,0.994,0.000,53,7138
5,0,44,corraid,corfav,0,west,0,5,45,1175,1170,x,wiped,16.5,5.0,5,0,0.572,0.000,4466,5811
4,0,48,armrock,corlevlr,1,east,0,11,6,1320,1320,y,wiped,17.5,10.5,0,6,0.000,0.709,9233,2563
4,1,46,armrock,corcrash,2,west,1,10,10,1200,1250,x,wiped,25.0,9.0,10,0,0.742,0.000,1970,7331
4,0,49,armjeth,corfav,7,east,1,10,48,1250,1248,y,wiped,30.5,5.5,0,44,0.000,0.776,6334,1050
5,0,45,armrock,armwar,7,east,1,9,4,1080,1080,y,wiped,24.0,8.5,0,4,0.000,0.393,6729,3965
4,1,47,armwar,armart,7,east,1,4,8,1080,1080,x,wiped,20.5,9.0,4,0,0.681,0.000,2141,5040
5,1,47,corthud,corgator,6,west,1,6,7,840,840,x,wiped,39.5,8.0,1,0,0.115,0.000,6055,6309
5,0,46,corfav,corllt,5,east,0,45,13,1170,1170,y,wiped,13.0,5.5,0,11,0.000,0.642,6168,3204
4,0,50,armjanus,armart,3,east,1,5,9,1200,1215,x,wiped,26.5,11.0,4,0,0.511,0.000,2852,6475
5,1,48,armham,armwar,0,west,0,10,5,1300,1350,y,wiped,32.5,9.5,0,2,0.000,0.145,10520,7129
5,0,47,armpw,corwolv,6,west,1,22,7,1188,1190,x,wiped,19.0,8.5,17,0,0.433,0.000,5444,5329
4,1,48,armrock,armrock,4,west,0,10,10,1200,1200,y,wiped,48.5,9.5,0,2,0.000,0.122,8095,7015
4,0,51,corgator,corwolv,5,east,0,10,7,1200,1190,x,wiped,16.5,8.0,10,0,0.678,0.000,2766,5368
5,1,49,armstump,corfav,0,west,0,5,43,1125,1118,x,wiped,15.5,5.5,5,0,0.555,0.000,4173,6103
4,0,52,armpw,armfav,6,west,1,22,38,1188,1178,x,wiped,11.5,4.5,18,0,0.398,0.000,5096,4304
4,1,49,corgator,corlevlr,5,east,0,11,6,1320,1320,y,wiped,13.5,8.0,0,6,0.000,0.923,10195,688
5,0,48,corthud,cormist,7,east,1,10,9,1400,1395,x,wiped,32.0,8.0,10,0,0.624,0.000,4224,8488
5,1,50,armwar,corak,1,east,0,4,25,1080,1075,x,wiped,20.0,6.5,4,0,0.499,0.000,3290,7391
4,0,53,armpw,armflash,3,east,1,22,11,1188,1210,y,wiped,23.0,6.0,0,4,0.000,0.167,8522,6958
5,0,49,corraid,corfav,1,east,0,5,45,1175,1170,x,wiped,20.0,5.5,4,0,0.331,0.000,6949,6287
4,1,50,armrock,corllt,7,east,1,9,12,1080,1080,x,wiped,52.5,14.0,3,0,0.246,0.000,5033,8965
5,1,51,corgator,cormist,7,east,1,9,7,1080,1085,x,wiped,20.5,6.5,9,0,0.585,0.000,3129,6210
4,0,54,corthud,armflash,2,west,1,8,10,1120,1100,x,wiped,34.5,7.0,2,0,0.088,0.000,8406,8319
5,0,50,armwar,armflash,5,east,0,4,10,1080,1100,x,wiped,17.5,6.5,4,0,0.381,0.000,4063,7622
5,1,52,corraid,corwolv,7,east,1,5,7,1175,1190,x,wiped,27.5,9.5,3,0,0.297,0.000,7551,5760
5,0,51,armstump,armllt,2,west,1,6,16,1350,1360,x,wiped,35.5,11.0,5,0,0.584,0.000,4557,11146
4,0,55,armham,corraid,1,east,0,9,5,1170,1175,x,wiped,42.5,9.0,3,0,0.264,0.000,7192,10554
4,1,51,cormist,cormist,0,west,0,8,8,1240,1240,x,wiped,63.5,8.5,3,0,0.142,0.000,6297,7418
5,1,53,armstump,armart,5,east,0,6,10,1350,1350,x,wiped,27.5,9.5,6,0,0.550,0.000,5075,6767
5,0,52,armflea,corlevlr,3,east,1,52,5,1092,1100,y,wiped,10.0,6.0,0,5,0.000,0.867,8345,974
4,0,56,corcrash,armstump,5,east,0,9,5,1125,1125,y,wiped,24.5,8.5,0,5,0.000,0.901,6176,924
5,1,54,corthud,corfav,1,east,0,9,48,1260,1248,x,wiped,16.5,5.5,7,0,0.467,0.000,5481,6576
4,1,52,corak,corgator,0,west,0,28,10,1204,1200,y,wiped,31.0,6.0,0,2,0.000,0.131,8464,7457
5,0,53,armrock,corraid,3,east,1,10,5,1200,1175,y,wiped,35.0,9.0,0,5,0.000,0.311,7782,7076
5,1,55,corraid,corfav,4,west,0,5,45,1175,1170,x,wiped,14.5,5.5,5,0,0.650,0.000,3650,5767
4,1,53,armflash,armart,7,east,1,11,9,1210,1215,x,wiped,20.0,8.0,10,0,0.608,0.000,3408,5649
5,0,54,armstump,armfav,4,west,0,5,36,1125,1116,x,wiped,15.5,5.0,5,0,0.544,0.000,4293,5711
5,1,56,armflea,armflash,0,west,0,58,11,1218,1210,y,wiped,12.5,5.0,0,9,0.000,0.414,3887,4880
4,1,54,corlevlr,corlevlr,4,west,0,5,5,1100,1100,x,wiped,18.0,12.5,4,0,0.073,0.000,6869,7761
4,0,57,corcrash,corwolv,1,east,0,11,8,1375,1360,y,wiped,76.0,21.0,0,2,0.000,0.148,8197,6322
5,0,55,armjanus,corraid,5,east,0,5,5,1200,1175,x,wiped,25.5,9.5,2,0,0.177,0.000,4611,11160
5,1,57,armjeth,corstorm,6,west,1,7,8,875,880,y,wiped,23.5,9.5,0,8,0.000,0.846,4943,965
4,1,55,corgator,corgator,4,west,0,10,10,1200,1200,x,wiped,28.5,6.5,3,0,0.135,0.000,7423,8680
4,0,58,corlevlr,armllt,1,east,0,5,13,1100,1105,x,wiped,30.5,20.0,3,0,0.564,0.000,3093,9153
4,1,56,armpw,armart,3,east,1,20,8,1080,1080,x,wiped,22.0,8.5,18,0,0.418,0.000,4592,4999
5,1,58,corcrash,armflash,7,east,1,7,8,875,880,y,wiped,31.5,7.5,0,8,0.000,0.959,4529,254
5,0,56,corthud,armstump,0,west,0,8,5,1120,1125,x,wiped,39.0,8.5,3,0,0.211,0.000,7477,9596
4,0,59,armpw,corwolv,1,east,0,22,7,1188,1190,x,wiped,20.5,8.5,15,0,0.331,0.000,6117,5309
4,1,57,corgator,armllt,2,west,1,10,14,1200,1190,x,wiped,26.0,10.0,6,0,0.418,0.000,4834,9301
5,0,57,armpw,corwolv,0,west,0,22,7,1188,1190,x,wiped,24.5,8.0,21,0,0.682,0.000,2773,5290
5,1,59,corak,cormist,0,west,0,29,8,1247,1240,x,wiped,41.0,6.5,6,0,0.091,0.000,8239,7229
4,0,60,armjeth,armstump,1,east,0,9,5,1125,1125,y,wiped,38.5,9.0,0,5,0.000,0.802,6188,1840
5,0,58,armjanus,armjanus,3,east,1,5,5,1200,1200,x,wiped,19.0,11.0,1,0,0.047,0.000,5768,5985
4,1,58,armfav,corfav,2,west,1,38,45,1178,1170,y,wiped,25.5,4.0,0,9,0.000,0.125,4312,3831
4,0,61,armham,corfav,6,west,1,9,45,1170,1170,x,wiped,13.5,5.5,9,0,0.641,0.000,3321,6106
5,1,60,armflea,corcrash,4,west,0,59,10,1239,1250,x,wiped,28.5,6.0,37,0,0.424,0.000,2270,6441
4,1,59,armham,corwolv,0,west,0,9,7,1170,1190,x,wiped,23.5,11.0,7,0,0.390,0.000,5908,5862
5,0,59,armpw,armllt,1,east,0,22,14,1188,1190,y,wiped,27.5,10.0,0,5,0.000,0.164,9303,7647
4,0,62,armpw,armjeth,6,west,1,23,10,1242,1250,x,wiped,15.5,7.5,23,0,0.810,0.000,1667,6373
5,1,61,armham,cormist,1,east,0,6,5,780,775,x,wiped,24.0,7.5,6,0,0.659,0.000,2101,4684
4,1,60,armpw,corllt,0,west,0,20,12,1080,1080,y,wiped,25.5,8.5,0,4,0.000,0.153,7808,6999
5,0,60,armrock,corthud,2,west,1,7,6,840,840,y,wiped,27.0,9.5,0,5,0.000,0.504,5742,3513
4,0,63,corthud,corllt,7,east,1,9,14,1260,1260,x,wiped,37.5,15.5,7,0,0.641,0.000,3604,10085
5,1,62,corstorm,armjanus,1,east,0,11,5,1210,1200,y,wiped,33.0,10.0,0,2,0.000,0.233,10220,4210
4,1,61,armpw,armpw,7,east,1,22,22,1188,1188,x,wiped,29.0,7.0,4,0,0.056,0.000,8045,8488
5,1,63,armwar,armfav,6,west,1,4,35,1080,1085,x,wiped,12.5,4.5,4,0,0.654,0.000,2295,4079
4,0,64,corthud,corcrash,2,west,1,9,10,1260,1250,x,wiped,22.5,9.5,9,0,0.845,0.000,1634,7150
5,0,61,corraid,cormist,3,east,1,6,9,1410,1395,x,wiped,35.5,7.5,6,0,0.597,0.000,4959,8469
5,1,64,corlevlr,corwolv,0,west,0,6,8,1320,1360,x,wiped,14.5,11.0,6,0,1.000,0.000,0,6652
4,0,65,armart,corlevlr,7,east,1,8,5,1080,1100,y,wiped,18.0,10.5,0,5,0.000,0.911,5899,665
4,1,62,armham,corraid,6,west,1,9,5,1170,1175,x,wiped,39.5,9.5,3,0,0.216,0.000,7597,10664
5,0,62,armrock,armllt,6,west,1,10,14,1200,1190,x,wiped,45.0,14.5,5,0,0.415,0.000,4313,10026
5,1,65,corgator,corllt,6,west,1,9,12,1080,1080,x,wiped,23.0,12.0,9,0,0.890,0.000,837,7926
4,0,66,armart,corwolv,3,east,1,10,8,1350,1360,y,wiped,35.5,14.5,0,3,0.000,0.096,7726,6088
5,0,63,armjeth,armjanus,2,west,1,10,5,1250,1200,y,wiped,17.0,10.0,0,5,0.000,0.841,7390,860
5,1,66,armjanus,armllt,2,west,1,5,14,1200,1190,x,wiped,36.5,15.0,2,0,0.275,0.000,3801,10509
4,1,63,corcrash,corcrash,1,east,0,10,10,1250,1250,draw,stalemate,60.0,,10,10,1.000,1.000,0,0
4,0,67,armwar,armwar,2,west,1,4,4,1080,1080,y,wiped,29.5,9.0,0,1,0.000,0.071,6649,6153
5,0,64,armrock,armstump,2,west,1,11,6,1320,1350,y,wiped,34.0,9.0,0,4,0.000,0.301,8576,7894
4,0,68,armwar,corcrash,1,east,0,5,11,1350,1375,x,wiped,18.0,8.5,5,0,1.000,0.000,0,7149
5,1,67,armrock,armllt,7,east,1,10,14,1200,1190,x,wiped,44.0,14.5,5,0,0.439,0.000,4117,10317
5,0,65,corak,armstump,6,west,1,26,5,1118,1125,y,wiped,23.0,6.5,0,5,0.000,0.292,8709,6644
4,1,64,armjeth,cormist,2,west,1,10,8,1250,1240,y,wiped,37.0,7.5,0,8,0.000,0.735,6724,1922
5,1,68,corlevlr,corlevlr,7,east,1,5,5,1100,1100,y,wiped,18.0,12.0,0,2,0.000,0.041,7905,7295
5,0,66,armrock,corcrash,4,west,0,10,10,1200,1250,x,wiped,24.0,9.0,9,0,0.590,0.000,3156,7078
4,1,65,corak,corgator,7,east,1,28,10,1204,1200,y,wiped,36.5,6.0,0,1,0.000,0.100,8523,7708
5,1,69,corcrash,armflash,4,west,0,7,8,875,880,y,wiped,17.0,7.0,0,8,0.000,0.974,4513,161
